Name,Cell_ID,ArAr.80_Hg,Ru.100_Ru,Ru.102_Ru,Cd.113_aSMA,Sn.115_ECAD,I.127_127I,Xe.131_131Xe,Pr.141_S100A9,Nd.142_F4,Nd.143_Ly6G,Nd.144_CD68,Nd.145_MHCII,Nd.146_MMR,Sm.147_CD10,Sm.149_TCF1,Sm.150_PDPN,Sm.152_CD31,Eu.153_TOX,Sm.154_Pankeratin,Gd.155_Vimentin,Gd.156_Arginase1,Gd.158_CD11c,Tb.159_lgD,Dy.160_B220,Dy.161_CD3e,Dy.162_CD4,Dy.163_CD8a,Dy.164_BCL6,Ho.165_FOXP3,Er.166_CD86,Er.167_GranzymerB,Tm.169_BCL6,Yb.170_CD21,Yb.172_CD45,Yb.173_CD79a,Yb.174_PDL1,Lu.175_PD1,Lu.176_LgM,BCKG.190_190BCKG,Ir.191_191Ir,Ir.193_193Ir,Pt.195_IMCSEGEM,Pt.196_IMCSEGEM,Pt.198_IMCSEGEM,Pb.204_204Pb,Object.Info...ROIName,Object.Info...Envelope,X_position,Y_position
8084_ROI_003_N5,1,7528.601624,3.817364554,11.51740453,8.951870824,0.694260342,22.06779212,78.25320428,0,0,0.008403361,0.172467604,0,0,0,0.248709971,0.754238758,4.674542713,0,1.008879151,20.00877295,0,0,0,0.283579722,0,0,0,0,0,0.125317121,0.176438337,0.607633011,0.259453277,0.666598407,0.035627996,0.792651048,0.397084332,0.315554581,0.043361544,66.88191284,118.9762653,3.440319036,4.508835053,4.726235315,0.897489248,Normal 5,(28.283850 13.516896) -> (28.298862 13.507923),28.291356,13.5124095
8084_ROI_003_N5,2,7486.10517,3.49278908,11.1329036,4.051894731,0.421073223,21.75010713,78.30093299,0,0,0,0.336014964,0,0,0,0.055555556,0.17695763,8.425249011,0.066666667,0.302562859,13.82153946,0.022222222,0,0,0.213585754,0,0,0.022222222,0,0,0,0.038210401,0.44321379,0.092390807,0.62573907,0.111578038,1.083975557,0.325806544,0.358882303,0.029709625,78.96718703,140.4894516,2.42838898,6.091304533,5.363220967,0.808037096,Normal 5,(28.273844 13.515899) -> (28.284851 13.504932),28.2793475,13.5104155
8084_ROI_003_N5,3,7506.177504,3.863092637,11.58762148,7.653410748,0.911897403,22.06874267,77.04694685,0,0,0,0.107394436,0,0,0,0.159014221,2.361756627,10.26311074,0.010989011,3.189885602,17.83673133,0,0.076923077,0,0.274323494,0,0,0.010989011,0,0,0.185131617,0.137761281,0.972254454,0.229306504,1.027812497,0.072672291,1.146098417,0.715064912,0.27851403,0.021978022,42.06221092,76.06774282,4.241709526,8.453011078,6.25673139,0.912694664,Normal 5,(28.301865 13.515899) -> (28.315874 13.505930),28.3088695,13.5109145
8084_ROI_003_N5,4,7534.884024,3.439399025,11.5095476,1.400248849,0.236725668,22.75164406,78.07714989,0,0,0.012658228,0.025316456,0,0,0.037974684,0.542121774,1.615160868,3.345043443,0.159901577,4.173406483,12.68343273,0.012658228,0,0,1.419254241,0.126582278,0,0,0,0,0.156693019,0.276488745,1.68009914,0.279737308,1.471827346,0.199364033,0.836970617,0.887176906,0.075949367,0.026373824,136.4619874,238.4674646,5.496852834,4.755685318,7.484783257,0.900231828,Normal 5,(28.259832 13.513906) -> (28.272842 13.505930),28.266337,13.509918
8084_ROI_003_N5,5,7548.588059,2.911006119,9.310288523,4.252129903,0.469775592,22.25911111,77.89876331,0,0.019900498,0.035916925,0.037313433,0.002487562,0.173319876,0.007462687,0.072783575,16.35861369,9.761304161,0.143491686,1.542161989,28.94058576,0.002487562,0.014925373,0,0.355373466,0,0,0,0,0,0.071908081,0.170245431,0.751645212,0.165920207,0.807290323,0.098300265,1.090949799,0.591376883,0.397950587,0.025585378,209.3679752,374.6097705,3.768579067,5.700338337,6.085069995,0.931958005,Normal 5,(28.229809 13.512908) -> (28.258831 13.488981),28.24432,13.5009445
8084_ROI_003_N5,6,7575.989714,4.447330958,13.66352231,0.073251777,0.607533191,21.61902754,79.4534197,0,0,0.173333333,0,0,0,0.013333333,1.18493628,1.055159397,0.346666667,0.22346228,2.40546525,2.306780615,0,0.013333333,0,1.473514682,0.186666667,0,0.029002984,0,0.053333333,0.552850575,0.206421351,2.694513019,0.399879347,1.586644711,0.217242861,0.884696538,1.392575328,0.095209002,0.026666667,85.10991445,152.2837015,6.475154244,4.194598937,8.039986873,0.846506271,Normal 5,(28.310871 13.509917) -> (28.321878 13.498951),28.3163745,13.504434
8084_ROI_003_N5,7,7534.072058,3.30864233,11.35356305,0.252369841,0.000817501,22.78624632,78.93354545,0,0,0,0.047169811,0,0,0,0.020951291,0.018867925,4.141285534,0.123380067,0.918020822,7.600665217,0,0.177100101,0,0.125220837,0,0,0,0,0,0,0.073598875,0.457285264,0.197833302,0.352618796,0.045043329,0.47232375,0.32668972,0.272916066,0.009433962,73.7325673,130.6582095,2.016081051,2.654425238,3.268496832,0.67596369,Normal 5,(28.261833 13.506927) -> (28.277845 13.495960),28.269839,13.5014435
8084_ROI_003_N5,8,7532.507471,4.544312504,14.53838373,0.789525818,0.259894721,22.27420457,77.56133364,0,0,0,0.074495251,0,0,0,0,0.399112613,9.825125541,0.033333333,1.844130532,11.9436475,0,0,0,0.084364435,0,0,0,0,0,0.055555556,0.13257533,0.418561256,0.223647225,0.508311403,0.111885807,0.396376614,0.267591551,0.32589949,0.011111111,118.8836102,216.1869033,2.942217637,5.790618004,4.700126834,0.665584802,Normal 5,(28.254829 13.504932) -> (28.268839 13.492970),28.261834,13.498951
8084_ROI_003_N5,9,7561.318937,3.59698425,11.018381,0.324496817,0.093056975,22.0330166,77.99575327,0,0.029106943,0.010204082,0.485086136,0.00414336,1.492417969,0.015306122,0.26939759,1.347828038,1.261703689,0.081632653,1.996279707,6.218910847,0,0,0,0.897254112,0.030612245,0,0,0,0.005102041,0.194179118,0.22877708,1.592284544,0.179200981,1.047587465,0.169156731,0.57259154,0.578624993,0.122853909,0.005102041,38.36078695,69.65003846,3.733591583,3.350012583,5.215504084,0.719656952,Normal 5,(28.293858 13.503936) -> (28.309870 13.487985),28.301864,13.4959605
8084_ROI_003_N5,10,7514.513972,3.079231303,9.999132496,1.306038886,0.249416735,23.13281109,78.17070315,0,0,0.019230769,0.048076923,0.009615385,0,0.009615385,1.215864389,8.24687249,4.052790032,0.028846154,2.088659754,19.89345613,0.009615385,0.057692308,0,1.16430347,0.019230769,0,0,0,0,0.076923077,0.30004219,1.956162652,0.271777711,1.283058122,0.186586157,0.867067703,0.91832761,0.139624041,0.041868229,174.7430669,315.6023392,4.44524254,3.964441501,4.997217622,0.919358759,Normal 5,(28.221804 13.501942) -> (28.229809 13.486987),28.2258065,13.4944645
8084_ROI_003_N5,11,7545.617701,3.2420346,9.496630095,7.862286196,1.107411255,22.44750496,77.89653646,0,0.219160291,0.018388353,4.588680291,0.009197401,3.158492903,0.020240356,0.042168745,4.796829928,5.997845136,0.111542307,6.308511747,21.23549109,0,0.006464745,0,0.216188548,0.031209398,0,0,0,0,0.198249936,0.121207183,0.404118046,0.470818868,1.05732606,0.091756328,0.903773111,0.684327801,0.23143,0.017832995,192.1518685,342.5013089,5.054744235,9.432247151,5.756034217,0.857527673,Normal 5,(28.260834 13.499948) -> (28.294859 13.466051),28.2778465,13.4829995
8084_ROI_003_N5,12,7552.106695,2.82424678,10.56800992,0.119047619,0.375464208,21.91461157,77.47713997,0,0,0.035714286,0.023809524,0,0,0,1.247188861,1.027878378,0.416658512,0.229864289,3.453338721,6.530601005,0,0.023809524,0,0.986255325,0.130518811,0,0.011904762,0,0,0.400132467,0.207846636,2.447924913,0.326112683,1.403581663,0.202187625,1.26430802,0.843153864,0.242600479,0.033401522,211.780308,371.2478776,5.72380501,4.075390946,7.158255586,0.882739646,Normal 5,(28.208794 13.498951) -> (28.221804 13.486987),28.215299,13.492969
8084_ROI_003_N5,13,7580.564663,4.150795294,11.96214756,2.254789124,0.962986647,22.06678917,78.21517395,0,0,0,0.095769436,0.01,0,0.139284347,0.01,3.169407511,1.793682142,0.11,17.51530346,8.381616527,0,0.08,0,0.401908652,0,0,0,0,0,0.1,0.058673979,0.207890619,0.79400847,0.52882962,0.090448883,0.979368061,0.577426188,0.177189827,0.012848449,192.1679504,339.7903609,5.595475671,9.383079339,5.072422761,0.867052453,Normal 5,(28.259832 13.493966) -> (28.270840 13.481006),28.265336,13.487486
8084_ROI_003_N5,14,7537.131526,2.956863466,9.45003012,2.683123675,1.124459937,22.31981687,78.08986943,0,0,0,0.02238806,0,0,0.067164179,0.02238806,2.722234959,4.877030777,0.111902926,26.55808954,6.634339919,0,0.02238806,0,0.391497609,0.02238806,0,0,0,0,0.02238806,0.118653649,0.120101788,0.802140705,0.745000502,0.054840393,0.692846995,0.683707295,0.247675332,0.02238806,127.7513226,223.3587443,6.921137713,13.6783191,6.211310604,0.648350025,Normal 5,(28.249825 13.492970) -> (28.260834 13.477017),28.2553295,13.4849935
8084_ROI_003_N5,15,7516.006913,4.506879403,14.34817988,4.034856391,0.511133393,22.17396278,77.48482982,0,0.01754386,0,0.239884502,0,0,0,0,0.986523425,6.579711259,0.10147808,5.040635904,7.334114127,0,0,0,0.105345782,0,0,0,0,0,0,0.083855512,0.228199528,0.259805025,0.512993185,0.099549235,0.57480683,0.366022374,0.413554758,0.096618933,55.15521978,99.06297336,2.534740415,5.858316491,3.99591676,1.042745074,Normal 5,(28.241819 13.491972) -> (28.250826 13.482002),28.2463225,13.486987
8084_ROI_003_N5,16,7528.344183,3.340352356,10.8340531,0.850247002,0.34003465,23.28060712,77.1343777,0,0,0.046215547,0.011028522,0,0,0.013333333,0.743018179,0.8477601,5.738991969,0.246551348,3.703583545,10.18967578,0,0.105157593,0,0.896733367,0.042599069,0,0,0,0,0.309592132,0.235944432,2.148489223,0.251001995,1.518647437,0.212639219,1.018695371,0.793752166,0.220252659,0.026666667,102.7383391,183.1899249,5.453149575,4.662146898,7.215352949,0.955971382,Normal 5,(28.200788 13.490975) -> (28.216801 13.476021),28.2087945,13.483498
8084_ROI_003_N5,17,7592.059452,3.17971684,10.83997503,4.603010122,2.097282675,23.33615142,78.91594236,0,0,0.079837637,0.040391676,0,0,0.227619192,0.096706113,4.721638116,8.618762468,0.206896552,44.99853159,9.531405063,0,0.068965517,0,0.647296953,0,0,0,0,0,0.034482759,0.223723803,0.308075379,1.762002741,0.944497676,0.073625784,0.755398925,0.655987437,0.264870699,0,127.3985493,228.5033174,9.592617331,18.94435388,7.916416281,0.94604856,Normal 5,(28.237816 13.487985) -> (28.249825 13.476021),28.2438205,13.482003
8084_ROI_003_N5,18,7549.45359,3.422456638,10.75498391,3.930762098,0.397662203,22.5966193,77.89352846,0,0,0.023952096,0.026714566,0,0,0,0.050342501,4.385272843,17.82852387,0.132600505,1.306384269,30.30242641,0,0.012554569,0,0.21382889,0.011976048,0,0,0.011976048,0,0.005988024,0.143232156,0.406970629,0.569666451,0.700595068,0.102551318,1.177029006,0.519453518,0.768136407,0.013015735,251.0092275,446.1580054,3.605937432,6.908607008,5.014205364,0.809201255,Normal 5,(28.201788 13.486987) -> (28.227808 13.470039),28.214798,13.478513
8084_ROI_003_N5,19,7487.429514,2.934434851,9.013551734,1.915519279,0.565363155,22.52070311,76.79406642,0,0,0,0.022988506,0,0.011494253,0.051802098,0,1.473131904,6.199189481,0.117082319,7.643988031,9.368300121,0,0,0,0.041987464,0.038672542,0,0,0,0,0.023431827,0.102164904,0.251515726,0.428854194,0.665350787,0.089044756,0.780214827,0.362819026,0.256062624,0,194.720776,343.2266686,4.387289061,6.118656322,4.816642623,0.823727367,Normal 5,(28.228809 13.486987) -> (28.240818 13.474027),28.2348135,13.480507
8084_ROI_003_N5,20,7591.727166,4.171087018,11.54264694,4.542089455,0.609909081,23.65217789,78.32137348,0,0,0,0.11827957,0,0.061887505,0,0.289849289,0.858254464,0.803569721,0.13424953,6.887853424,4.082676159,0,0,0,1.018107031,0.021505376,0,0,0,0,0.075268817,0.151350797,1.519344076,0.295936011,1.137626607,0.072875888,0.723056777,0.784192816,0.075737471,0,35.51328812,62.28931101,5.560789304,4.005301737,4.778674429,0.934317886,Normal 5,(28.287853 13.486987) -> (28.298862 13.477017),28.2933575,13.482002
8084_ROI_003_N5,21,7559.62679,2.966396177,9.045337987,10.58287513,0.802811412,22.68608681,77.49434191,0,0.016666667,0,0,0,0,0,0,7.829002553,9.181853813,0,5.027503814,57.90781671,0,0,0,0.033333333,0,0,0,0,0,0,0.117927066,0.309505564,0.224476139,0.820779129,0.105205315,1.151626662,0.600101976,0.282742526,0.007523866,204.7908637,371.457155,4.327799118,7.552473585,4.751111396,1.055018697,Normal 5,(28.225807 13.481006) -> (28.233812 13.470039),28.2298095,13.4755225
8084_ROI_003_N5,22,7534.695908,3.249112084,9.423101759,28.19039238,2.228497823,22.29715563,77.76542259,0,0,0,0.06152776,0,0.01,0,0.04,1.140465299,18.0737124,0.03,1.558720576,26.61258967,0,0,0,0.300470963,0.080142784,0,0,0,0,0.04,0.192179326,0.702752131,0.993337926,0.701174374,0.099837604,1.196233538,0.662345843,0.166080698,0.042571597,241.517021,428.775611,4.383418727,12.03106512,8.106907903,1.069522113,Normal 5,(28.267838 13.478015) -> (28.281849 13.468045),28.2748435,13.47303
8084_ROI_003_N5,23,7521.19075,3.665197498,10.11794154,0.405923851,0.173913504,22.06034858,77.80199736,0,0,0.033210332,0.044280443,0,0,0.005080058,0.698638643,0.298020252,0.221934295,0.078648001,6.044470081,1.882732892,0.003690037,0.022140221,0,1.283935926,0.014906375,0,0,0,0,0.277113195,0.171261424,1.548275071,0.290205812,1.179950993,0.130564543,1.036607392,0.635291519,0.129247946,0.007380074,108.7846326,192.2087287,4.870355397,3.755148535,2.995745373,0.940599642,Normal 5,(28.280848 13.478015) -> (28.299862 13.459073),28.290355,13.468544
8084_ROI_003_N5,24,7491.127385,2.526359863,8.107416703,0.349774254,1.198017959,22.96903638,79.28452606,0,0.385255148,0.023076923,3.731481857,0.007692308,3.517693686,0.209560535,0.11844352,4.681434464,0.833424783,0.245548101,21.27036449,16.01882428,0,0.069230769,0,0.142277898,0.066786581,0,0,0,0,0.378136519,0.131673242,0.373218716,0.852804285,1.674565259,0.173932793,1.670171352,1.048117875,0.221861024,0.046153846,347.7401942,614.3003749,8.230568966,9.216779661,11.30331357,0.871380879,Normal 5,(28.233812 13.477017) -> (28.253828 13.462064),28.24382,13.4695405
