Name,Cell_ID,ArAr.80_Hg,Ru.100_Ru,Ru.102_Ru,Cd.113_aSMA,Sn.115_ECAD,I.127_127I,Xe.131_131Xe,Pr.141_S100A9,Nd.142_F4,Nd.143_Ly6G,Nd.144_CD68,Nd.145_MHCII,Nd.146_MMR,Sm.147_CD10,Sm.149_TCF1,Sm.150_PDPN,Sm.152_CD31,Eu.153_TOX,Sm.154_Pankeratin,Gd.155_Vimentin,Gd.156_Arginase1,Gd.158_CD11c,Tb.159_lgD,Dy.160_B220,Dy.161_CD3e,Dy.162_CD4,Dy.163_CD8a,Dy.164_BCL6,Ho.165_FOXP3,Er.166_CD86,Er.167_GranzymerB,Tm.169_BCL6,Yb.170_CD21,Yb.172_CD45,Yb.173_CD79a,Yb.174_PDL1,Lu.175_PD1,Lu.176_LgM,BCKG.190_190BCKG,Ir.191_191Ir,Ir.193_193Ir,Pt.195_IMCSEGEM,Pt.196_IMCSEGEM,Pt.198_IMCSEGEM,Pb.204_204Pb,Object.Info...ROIName,Object.Info...Envelope,X_position,Y_position
8180_ROI_004_TE,1,4923.403015,2.87618225,9.037767828,0.441368928,0.392309498,12.66876347,46.31161557,0.847399182,0.013888889,0.055555556,2.539409823,0,0,3.497541274,0.308624708,1.202058535,0.347628538,0.790532884,6.046978696,10.25439811,0.013888889,0.681469202,0,0.211528393,0,0,0,0,0,0.096141522,0.065877865,0.527213973,0.648607873,3.324460652,0.216746037,1.329427504,0.686917027,0.111612499,0,120.3145102,207.0709809,3.219278796,2.234204193,7.89001513,0.438647269,Tumor Edge,(21.417561 18.725048) -> (21.429567 18.715078),21.423564,18.720063
8180_ROI_004_TE,2,4974.783939,2.588742395,8.308666685,0.611188553,0.843987061,13.32900912,47.44598403,0.758935869,0.014705882,0.029411765,2.88199096,0,0,3.480562978,0.342156371,1.135402575,0.099001318,0.474115304,6.060281789,10.18025075,0,0.464462193,0,0.360876489,0.05975511,0,0,0,0,0.37027639,0.211842335,0.434651016,0.450525676,3.129375414,0.21955651,0.96894117,0.811009463,0.152264891,0.022058824,105.6133278,181.9708986,4.048973027,2.386426339,9.98330363,0.402941599,Tumor Edge,(21.425566 18.725048) -> (21.436571 18.698126),21.4310685,18.711587
8180_ROI_004_TE,3,4975.505285,2.739673848,8.038982454,1.84015409,0.320291954,13.47327294,48.70705154,20.20988355,0.044443276,0.826466824,2.282330261,0,0.021978022,0.010989011,0.208114363,1.102654324,0.054945055,0.032385804,2.008445001,10.51448229,0,0.825837976,0,0.021978022,0,0,0,0,0,0.131977626,0.14753365,0.204224048,0.894231333,5.613624875,0.276597854,0.493543752,0.64654911,0.039205948,0.056338378,108.5656585,190.3694285,3.203577934,3.932302293,3.42063245,0.47730669,Tumor Edge,(21.718721 18.725048) -> (21.733730 18.716074),21.7262255,18.720561
8180_ROI_004_TE,4,4795.619127,2.103250072,5.99579833,0.826767303,0.054054054,11.59737028,44.77242135,1.792660729,0.054054054,0,3.022154151,0,0.610917571,0,0.054054054,2.465168773,0,0.109238351,0,21.22305138,0.027027027,9.840080235,0,0.108855032,0,0,0,0,0,1.002547715,0.165265119,0.375887026,0.177614189,6.628784908,0.141444822,2.104526926,0.847830076,0.244255991,0,51.75663056,87.92853216,2.313529999,5.638836809,4.93590063,0.380703804,Tumor Edge,(21.771749 18.725048) -> (21.775751 18.712086),21.77375,18.718567
8180_ROI_004_TE,5,4972.605512,2.479915142,7.494042481,1.01317406,0.112825786,12.68195231,48.24926428,25.36648176,0.077934912,0.740942216,3.582938001,0,0.005882353,0.225697573,0.097243612,1.309634086,0.760123803,0.111383594,1.135436067,20.58795859,0.011764706,2.344200195,0,0.100435021,0.032771542,0,0.005882353,0,0,0.317525216,0.167360751,0.217729884,1.005606095,7.346192687,0.24589963,0.979418892,0.505495049,0.166164102,0.005882353,93.03968341,163.3586912,1.972016837,3.638188057,2.844442175,0.588990431,Tumor Edge,(21.691708 18.724052) -> (21.707716 18.706104),21.699712,18.715078
8180_ROI_004_TE,6,4974.927588,2.817819315,7.650671843,6.701251344,1.12446912,12.55116243,48.11681573,1.714446614,0.009345794,0.118646983,2.294797956,0.037383178,1.290462792,0.009345794,0.599623315,1.208512521,2.936963326,0.037383178,1.019086912,26.2147366,0.009345794,2.99984782,0,0.130841121,0,0,0,0,0,0.502043464,0.161519247,0.423832033,0.336978214,5.493001888,0.231154189,1.131415836,0.707007702,0.10440731,0,58.71110872,101.2866911,2.271295804,3.973659521,3.384569236,0.537198887,Tumor Edge,(21.744736 18.724052) -> (21.756742 18.711088),21.750739,18.71757
8180_ROI_004_TE,7,4981.610988,1.95088854,8.277667363,5.196898793,0.487922658,13.28785593,48.86687204,22.25034366,0.333333333,0.031726696,3.376211123,0,1.266588052,0,0.112705476,2.350434209,4.416571816,0.181818182,0.230728612,34.56064906,0,1.562031037,0,0.151515152,0.32216377,0,0,0,0,0.903689818,0.039584507,0.15160997,0.861589724,7.117318291,0.309292139,1.303396489,0.844511812,0.240506584,0,73.53910799,130.7414999,2.742171428,3.059765223,3.687087066,0.374857191,Tumor Edge,(21.760744 18.723055) -> (21.771749 18.717072),21.7662465,18.7200635
8180_ROI_004_TE,8,4964.987422,2.468740005,7.586157926,0.938518984,0.748562533,12.93443086,48.33137955,21.07378176,0.039772085,0.226945752,3.003394101,0,0.013333333,0,0.139176702,1.328008224,0.133333333,0.320136649,5.710295785,13.27185265,0,0.553028696,0,0.053213934,0,0,0,0,0,0.112012239,0.096605844,0.322958479,0.681100777,5.204985034,0.354680074,0.720799603,0.69948424,0.10406219,0.053333333,107.5014618,185.8470582,3.411560448,2.850820114,4.718175661,0.632733665,Tumor Edge,(21.707716 18.722057) -> (21.717722 18.711088),21.712719,18.7165725
8180_ROI_004_TE,9,4988.695603,2.272341072,7.10421514,0.848154422,0.542707989,12.2166719,47.45841651,0.820677722,0.01980198,0.00990099,7.281709683,0,0,2.976089561,0.178217822,2.448854695,0.09323925,0.261261817,7.716718706,23.11385223,0,0.2910987,0,0.69460098,0.03960396,0,0,0,0,0.117817567,0.093601537,0.621442172,0.852205385,4.312889105,0.176265914,0.700579814,0.691445237,0.064380206,0.00990099,15.89327043,28.08020944,3.569086811,2.526036946,5.377066807,0.610974699,Tumor Edge,(21.546629 18.721060) -> (21.561638 18.711088),21.5541335,18.716074
8180_ROI_004_TE,10,4978.828169,2.805752574,9.08748819,0.609637186,0.965636602,12.36843811,47.48165602,4.863454434,0.012820513,0.159725845,3.070997771,0,0,3.105358485,0.542358028,1.449787212,0.325720758,0.684229893,20.68494235,19.2554751,0,0.605284554,0,0.247633635,0.086561795,0,0,0,0.004273504,0.300232803,0.174909454,0.401482617,0.4316806,3.823908882,0.205081477,0.720720299,0.992942121,0.121261321,0.010302257,60.41538296,105.1281704,4.056590383,4.154839652,5.163978917,0.508896144,Tumor Edge,(21.661692 18.721060) -> (21.680700 18.702114),21.671196,18.711587
