Name,Cell_ID,ArAr.80_Hg,Ru.100_Ru,Ru.102_Ru,Cd.113_aSMA,Sn.115_ECAD,I.127_127I,Xe.131_131Xe,Pr.141_S100A9,Nd.142_F4,Nd.143_Ly6G,Nd.144_CD68,Nd.145_MHCII,Nd.146_MMR,Sm.147_CD10,Sm.149_TCF1,Sm.150_PDPN,Sm.152_CD31,Eu.153_TOX,Sm.154_Pankeratin,Gd.155_Vimentin,Gd.156_Arginase1,Gd.158_CD11c,Tb.159_lgD,Dy.160_B220,Dy.161_CD3e,Dy.162_CD4,Dy.163_CD8a,Dy.164_BCL6,Ho.165_FOXP3,Er.166_CD86,Er.167_GranzymerB,Tm.169_BCL6,Yb.170_CD21,Yb.172_CD45,Yb.173_CD79a,Yb.174_PDL1,Lu.175_PD1,Lu.176_LgM,BCKG.190_190BCKG,Ir.191_191Ir,Ir.193_193Ir,Pt.195_IMCSEGEM,Pt.196_IMCSEGEM,Pt.198_IMCSEGEM,Pb.204_204Pb,Object.Info...ROIName,Object.Info...Envelope,X_position,Y_position
7785_ROI_004_N,1,3893.776461,2.008688363,5.484314753,0.009615385,0.048076923,9.534122637,40.64598142,0,0,0,0,0,0,0,0.226295939,0.251199961,0,0.064724688,3.517301927,0,0,0.019230769,0,1.153206563,0.009615385,0,0,0,0.009615385,0.139168148,0.11206618,1.303176544,0.104495642,0.880591056,0.095817537,0.580246309,0.412339221,0.054981704,0,50.74830261,86.01047478,3.350142769,1.780778376,2.247832239,0.448802538,Normal,(31.811815 10.003905) -> (31.830824 9.994928),31.8213195,9.9994165
7785_ROI_004_N,2,3891.832963,1.478051213,5.020796056,0,0.062513592,9.556514633,41.22676543,0,0,0.004784689,0.232520865,0,0.214003412,0.019893671,0.395447827,1.511057471,0.200099229,0.009569378,1.387075164,4.443775063,0,0,0,0.440253297,0,0,0,0,0,0.062741426,0.117444961,0.706899886,0.14433127,0.98017624,0.056290715,0.70194888,0.361085449,0.079990687,0,79.24972994,135.7908504,3.137137638,2.386758151,2.238088514,0.302602867,Normal,(31.873844 10.003905) -> (31.895855 9.989942),31.8848495,9.9969235
7785_ROI_004_N,3,3904.134165,1.89026843,5.98335468,0,0.039671339,9.406684085,41.34978538,0,0,0,0.101987133,0,0,0.005524862,0.237675729,1.669845746,0.45529407,0.005524862,2.674008041,3.017130682,0,0.022099448,0,0.542940698,0,0,0,0,0,0.027624309,0.068339919,0.815321175,0.144173639,0.965620961,0.074019627,0.416827715,0.43454725,0.075716049,0,32.77624231,56.89560301,2.739973272,1.482542277,2.571069488,0.289577015,Normal,(31.820820 10.001910) -> (31.838827 9.985952),31.8298235,9.993931
7785_ROI_004_N,4,3905.731699,1.372465399,5.616178717,0.03125,0.0234375,9.042040244,39.84901237,0,0,0.03125,2.163135243,0,1.703933563,0,0,2.137553347,0.015625,0.015625,0.732163071,19.9660532,0,0.0078125,0,0.2578125,0.015625,0,0,0,0,0.0078125,0.074739426,0.300880446,0.087143297,2.493387629,0.169243271,0.634673064,0.386449099,0.119389188,0.024308655,75.39209319,129.2660682,2.655361361,5.590208764,3.399946976,0.189852686,Normal,(31.894855 9.995926) -> (31.908861 9.980966),31.901858,9.988446
7785_ROI_004_N,5,3901.676959,1.763099749,4.971889673,0,0.039997423,9.713013884,40.17892638,0,0.016214116,0,2.815089725,0,2.19524546,0,0.154551247,1.631790846,0.084448586,0.028957728,2.572585944,7.848837848,0,0,0,0.370608548,0,0,0,0,0,0.022058824,0.121526001,1.050944525,0.303333837,1.927275027,0.112719967,0.523318757,0.400973835,0.07678601,0.007352941,44.40654105,76.1905829,2.838103789,4.571967468,2.767271452,0.439071615,Normal,(31.810814 9.993932) -> (31.828823 9.978971),31.8198185,9.9864515
7785_ROI_004_N,6,3903.183582,1.8934712,5.017922511,0.047619048,0,9.40090131,40.7077477,0,0,0,0.50705463,0,0.085787175,0,0.031746032,4.268323219,0.231191446,0,0,9.990965175,0,0,0,0,0,0,0,0,0,0,0.019294955,0.185576001,0.093924276,0.623253326,0.018247931,0.284225722,0.152398778,0.087727153,0.041757637,62.25296287,108.1135532,1.368521477,2.175512545,1.086308477,0.302592385,Normal,(31.870844 9.990939) -> (31.884850 9.979968),31.877847,9.9854535
7785_ROI_004_N,7,3911.770187,1.98089151,6.136413967,0.042553191,0,9.621407803,40.02845142,0,0,0,0.635966925,0,0.067576351,0,0,2.102082714,0.81230005,0,0,9.958317886,0,0.093676516,0,0,0,0,0,0,0,0,0.029198734,0.162115688,0.072016611,1.783933827,0.045857097,0.597542247,0.144558217,0.023466053,0,96.04761753,167.4763673,1.446674771,3.888111767,1.438988368,0.500785285,Normal,(31.885851 9.990939) -> (31.899858 9.974981),31.8928545,9.98296
7785_ROI_004_N,8,3904.102648,1.339792675,4.732641478,0,0.112805213,9.585801969,41.70972449,0,0,0,0.640789424,0,1.071597209,0,0.200538401,2.055188381,0.004338602,0.015923567,2.408757666,3.131059448,0,0,0,0.327758023,0.003184713,0,0,0,0,0.02437836,0.065838673,0.623227865,0.142655424,1.143109983,0.082678519,0.531849223,0.376749149,0.048561197,0.006369427,55.29831567,94.85203935,2.568813822,2.92928477,2.492050861,0.332531282,Normal,(31.800810 9.988944) -> (31.824821 9.968997),31.8128155,9.9789705
7785_ROI_004_N,9,3902.403687,1.742524407,6.084127195,0,0,9.728105375,40.48256496,0,0,0,0.690436976,0,0,0,0,0.743027653,0.950913239,0,0.012738854,5.917215171,0,0,0,0,0,0,0,0,0,0,0.023201775,0.041939308,0.05591962,0.385321994,0.021653102,0.156398163,0.071722864,0.012738854,0.013204212,42.4211337,75.09487797,0.916713092,1.193246025,1.014812864,0.302500144,Normal,(31.836826 9.987947) -> (31.853836 9.972986),31.845331,9.9804665
7785_ROI_004_N,10,3859.265879,1.75502666,6.182180729,0,0,9.658872518,41.93783961,0,0,0,0.250952697,0,0,0,0.031359779,0.247985409,0.013888889,0,0.203430254,8.621683432,0,0,0,0,0,0,0,0,0,0,0.045629962,0.078209447,0.013888889,0.334808449,0.043045908,0.439380363,0.077995609,0.013888889,0.013888889,93.37764556,158.8066324,1.807006271,1.108247834,1.064091605,0.327066989,Normal,(31.849833 9.983957) -> (31.861839 9.973984),31.855836,9.9789705
7785_ROI_004_N,11,3893.782997,1.698391493,5.644638538,0,0,10.00199717,40.75635336,0,0,0,0.150396869,0,0,0,0,0.407814568,0.084571087,0,0,2.594771675,0,0,0,0,0,0,0,0,0,0,0.023424307,0.034065499,0,0.288108329,0.01326422,0.255470353,0.025677726,0.043461139,0,40.74845943,69.7999359,0.753497493,0.784152847,0.789812488,0.261225897,Normal,(31.862839 9.983957) -> (31.873844 9.970991),31.8683415,9.977474
7785_ROI_004_N,12,3894.302386,1.720314651,5.496658829,0.049180328,0,9.320756643,40.36886215,0,0,0,0.719640679,0,0.177634104,0,0,1.416910806,0,0,0,3.463897325,0,0,0,0,0,0,0,0,0,0.114754098,0.063788763,0.053811971,0.089470187,0.899210986,0.027316079,0.216822129,0.080570698,0.060457243,0.008196721,53.10347881,91.82067773,0.818070661,2.169874277,0.916090391,0.244002892,Normal,(31.874846 9.980966) -> (31.889853 9.968997),31.8823495,9.9749815
7785_ROI_004_N,13,3875.18589,1.823310529,6.045387143,0.009009009,0,9.630120406,42.44941399,0,0,0,0.584697267,0,0,0,0,3.179020578,0.037873079,0,0,5.335777869,0,0.022012988,0,0.009009009,0.036036036,0,0,0,0,0.009009009,0.090163388,0.12287268,0.062267853,1.752451782,0.054951677,0.429684,0.221407578,0.088940832,0,45.40125189,80.05173089,1.300278361,2.937292426,1.388221045,0.280067757,Normal,(31.890854 9.979968) -> (31.906860 9.968997),31.898857,9.9744825
7785_ROI_004_N,14,3868.417657,1.786321419,4.99619919,0,0,9.270491029,40.4353557,0,0.032786885,0,1.251215207,0,1.226157242,0,0,1.041487032,1.714989549,0,0,11.20784298,0,0,0,0.016393443,0,0,0,0,0,0.081967213,0.05678718,0.072051782,0.210069392,1.014268714,0.0267671,0.255988201,0.228671775,0.074980593,0,24.42536246,44.13697989,1.409857627,4.550183817,1.321574371,0.239587335,Normal,(31.828823 9.978971) -> (31.842831 9.964010),31.835827,9.9714905
7785_ROI_004_N,15,3893.639372,1.333247716,4.787505855,0,0.096514119,9.911376476,42.15346801,0,0,0,0,0,0,0,0,0.130434783,2.315274495,0,1.991106951,2.305791223,0,0,0,0,0,0,0,0,0,0,0.043478261,0.065217391,0.100862278,0.358981918,0,0.548446751,0.192581459,0,0.042139857,200.0231451,340.764808,2.514509302,2.644140124,2.298599671,0.124255046,Normal,(31.855837 9.978971) -> (31.864841 9.968997),31.860339,9.973984
