Name,Cell_ID,ArAr.80_Hg,Ru.100_Ru,Ru.102_Ru,Cd.113_aSMA,Sn.115_ECAD,I.127_127I,Xe.131_131Xe,Pr.141_S100A9,Nd.142_F4,Nd.143_Ly6G,Nd.144_CD68,Nd.145_MHCII,Nd.146_MMR,Sm.147_CD10,Sm.149_TCF1,Sm.150_PDPN,Sm.152_CD31,Eu.153_TOX,Sm.154_Pankeratin,Gd.155_Vimentin,Gd.156_Arginase1,Gd.158_CD11c,Tb.159_lgD,Dy.160_B220,Dy.161_CD3e,Dy.162_CD4,Dy.163_CD8a,Dy.164_BCL6,Ho.165_FOXP3,Er.166_CD86,Er.167_GranzymerB,Tm.169_BCL6,Yb.170_CD21,Yb.172_CD45,Yb.173_CD79a,Yb.174_PDL1,Lu.175_PD1,Lu.176_LgM,BCKG.190_190BCKG,Ir.191_191Ir,Ir.193_193Ir,Pt.195_IMCSEGEM,Pt.196_IMCSEGEM,Pt.198_IMCSEGEM,Pb.204_204Pb,Object.Info...ROIName,Object.Info...Envelope,X_position,Y_position
8016_ROI_002_P,1,7418.96112,4.097745356,12.21379772,0,0.057709722,19.66201862,63.50355091,0,0,0,0,0,0,0,0.065068493,0.254679038,0,0,1.487271823,0.298587968,0,0,0,0.678699973,0,0,0,0,0,0,0.082118893,1.030177385,0.068040004,0.370452185,0.050849638,0.304213143,0.284687268,0.020644183,0.003424658,104.0857711,182.7698049,2.503691596,1.238322207,2.579044576,0.809644536,PanIN,(31.964390 12.976148) -> (31.987398 12.956210),31.975894,12.966179
8016_ROI_002_P,2,7405.809104,3.875712074,11.72017598,0,0.031847134,20.00164035,62.74211483,0,0,0,0.154436564,0,0.023703497,0,0.012738854,0.129748727,0.659562389,0,1.021302353,0.461954799,0,0,0,0.231971392,0,0,0,0,0,0,0.049436319,0.542102153,0.04374924,0.539737174,0.053534801,0.222853071,0.172625373,0.077556227,0.045977077,78.03686655,137.2331807,1.666460818,1.880677215,3.115149984,0.624771348,PanIN,(31.999403 12.976148) -> (32.020412 12.961195),32.0099075,12.9686715
8016_ROI_002_P,3,7399.286638,4.595573909,14.43908413,0,0.028245062,19.76292741,63.38479001,0,0,0,0,0,0,0,0.02128153,0.181501467,0,0,1.612541094,0.002816901,0,0.005633803,0,0.757856838,0,0,0,0,0,0.008450704,0.098322643,1.909220524,0.125227821,0.444693468,0.078362558,0.286120337,0.286540727,0.034969596,0.002816901,44.2155196,76.22359648,1.869081921,1.018601986,1.978023102,0.670011647,PanIN,(32.043423 12.976148) -> (32.065430 12.956210),32.0544265,12.966179
8016_ROI_002_P,4,7417.459495,3.316852057,10.64934978,0,0.027522936,21.40952975,62.17301521,0,0,0,0,0,0,0,0.009174312,1.35976407,0.931540632,0,0.543911018,0.553371176,0,0,0,0.203323906,0,0,0,0,0,0,0.009174312,0.605359346,0.086924403,0.261653658,0.024231397,0.149769652,0.110780028,0.160631222,0.017619934,76.53017985,135.1882186,1.811423279,1.642951653,3.428936842,0.87310377,PanIN,(32.068432 12.976148) -> (32.085438 12.966179),32.076935,12.9711635
8016_ROI_002_P,5,7418.228673,4.317066662,13.44306161,0,0.028725697,19.8805674,63.17522562,0,0,0,0,0,0,0,0.025714286,0.046236185,0,0,2.381932718,0,0,0,0,0.66170108,0,0,0,0,0,0.005714286,0.07366689,1.221523871,0.086506715,0.334916364,0.041613967,0.278091486,0.288250882,0.057843988,0.005992772,56.03782126,98.61159218,2.087974832,1.321236511,2.776519061,0.686392074,PanIN,(32.112450 12.976148) -> (32.134457 12.956210),32.1234535,12.966179
8016_ROI_002_P,6,7374.874635,3.500937981,10.82084812,0,0.049382716,20.88658887,64.46119344,0,0,0,0,0,0,0,0.018518519,0.00617284,0.222969192,0,2.3565088,0.721973865,0,0,0,0.402373625,0,0,0,0,0,0,0.08626519,1.081048719,0.069009109,0.430494888,0.035433753,0.294205009,0.20971166,0.027122374,0.03376116,75.83222886,132.3210867,1.478773675,1.349405395,2.891462634,0.820388184,PanIN,(32.131458 12.976148) -> (32.152466 12.963188),32.141962,12.969668
8016_ROI_002_P,7,7388.90278,4.361287984,12.8283254,0,0.019490355,18.76337121,63.34715425,0,0,0.057692308,0,0,0,0,0.009615385,1.31432627,0,0.019230769,0.859730003,0.707404063,0,0,0,0.564251636,0,0,0,0,0,0,0.127976403,1.165844313,0.094883833,0.435249538,0.031928953,0.352621521,0.125355342,0.086095068,0.011212135,87.30352073,154.1108246,2.266332471,1.113551965,3.659025528,0.782050002,PanIN,(31.939379 12.973157) -> (31.950384 12.960197),31.9448815,12.966677
8016_ROI_002_P,8,7405.160052,4.266214824,13.33901796,0.002923977,0.023391813,19.67757795,62.96649653,0,0,0.002923977,0,0,0,0,0.030879653,0.051983936,0.002923977,0,1.826628195,0,0,0,0,0.633326429,0.002923977,0,0,0,0,0,0.057793152,1.336237501,0.079372131,0.479741457,0.052629353,0.40924552,0.311912561,0.066278719,0.031936733,146.9409797,257.2926825,1.966775563,1.368739815,2.928922889,0.779760815,PanIN,(32.061428 12.970166) -> (32.088440 12.947239),32.074934,12.9587025
8016_ROI_002_P,9,7428.328205,3.648435383,11.19751788,0,0.015625,19.8958897,63.01374197,0,0,0,0,0,0,0,0.024874985,1.233875131,0,0.015625,0.113612963,0.16174924,0,0,0,0.5801359,0,0,0,0,0,0,0.097806632,0.921759188,0.081319973,0.385569522,0.031691319,0.388358871,0.286406764,0.015625,0,84.75891979,149.1656372,1.174408441,1.07521767,2.325953441,0.505230122,PanIN,(31.922373 12.969170) -> (31.938379 12.958204),31.930376,12.963687
8016_ROI_002_P,10,7437.262947,4.819750343,14.1721121,0,0.099277198,19.44280432,65.01870437,0,0,0,0,0,0,0,0.011105766,0.587175813,0.108644091,0,2.613750056,0.427121016,0,0,0,0.584203182,0,0,0,0,0,0,0.068699545,0.770550454,0.118319131,0.369113648,0.078692093,0.423126795,0.268241475,0.068217475,0.00990099,38.73345372,71.33178094,2.630048427,2.044847006,4.01767289,0.851609525,PanIN,(31.995401 12.969170) -> (32.012409 12.957207),32.003905,12.9631885
