"","7731_ROI_001_LA1","7731_ROI_001_LA2","7731_ROI_001_P","7785_ROI_001_LA","7785_ROI_001_P","7785_ROI_004_N","7811_ROI_001_split_TC","7811_ROI_001_split_TE","7811_ROI_001_TC","7811_ROI_001_TE","7811_ROI_002_TC","7811_ROI_003_N","7813_ROI_001_TE","7813_ROI_002_TC","7813_ROI_002_TE","7813_ROI_003_TE","7813_ROI_005_TC","7986_ROI_001_P","7986_ROI_4_N","7999_ROI_001_TC","7999_ROI_001_TE","7999_ROI_002_TE","7999_ROI_003_TC","7999_ROI_005_LA1","7999_ROI_005_LA2","7999_ROI_005_TC","7999_ROI_005_TE","7999_ROI_006_TC","7999_ROI_007_TC","7999_ROI_008_TE","7999_ROI_009_TC","8016_ROI_001_P","8016_ROI_002_P","8019_ROI_001_N","8019_ROI_003_P","8019_ROI_004_LA","8019_ROI_004_P","8082_ROI_001_TE","8082_ROI_002_LA1","8082_ROI_002_LA2","8082_ROI_002_TE","8082_ROI_003_TC","8082_ROI_003_TE","8084_ROI_001_P","8084_ROI_002_N1","8084_ROI_002_N2","8084_ROI_003_N1","8084_ROI_003_N2","8084_ROI_003_N3","8084_ROI_003_N4","8084_ROI_003_N5","8180_ROI_001_LA","8180_ROI_001_TC","8180_ROI_001_TE","8180_ROI_002_TE","8180_ROI_003_TE","8180_ROI_004_TC","8180_ROI_004_TE","8180_ROI_005_TC","8180_ROI_005_TE","8180_ROI_006_TC"
"11",0,3.06365736239707e-05,1.53830137064707e-05,0.00292233705240929,0,0,0,3.1047868858915e-05,0,1.88676930227765e-05,1.23729727447962e-06,0,5.58129950125875e-05,0,1.73200392510678e-05,3.30743929021658e-05,8.47565815818118e-06,2.77093656350444e-05,0,9.58515992056504e-05,0.000179130507883515,4.41047378904102e-05,2.11890745909559e-06,0.00188201998077398,0.00425785158665536,0,7.04032856716582e-05,6.35821125818565e-06,2.11888906259594e-06,3.65451085067564e-05,2.1194143775645e-06,9.01492026343492e-05,7.65559383358419e-05,0,1.13903200343685e-05,0,5.61649996714016e-06,9.12930011437287e-06,1.72591902700837e-05,0,5.0322369055787e-05,1.48574605039785e-05,7.95923162649986e-06,0,0,0,0,0,0,0,0,0.000121773006491813,0,1.25719814961777e-05,7.4798165634578e-06,3.07848130759139e-06,0,1.79246192404877e-06,0,0,1.80103642105375e-05
"12",0,0,2.69202739863238e-05,0,5.71637109082958e-05,0,8.42215895559899e-06,0,0,0,0.000237561076700086,0,1.86043316708625e-05,2.70168861020404e-05,4.40873726390818e-05,3.14994218115865e-05,5.50917780281777e-05,0.000166256193810267,0,1.22363743666788e-05,1.07909944508142e-05,2.20523689452051e-06,1.37728984841214e-05,2.47634207996576e-05,0,0,9.3871047562211e-06,8.4776150109142e-06,1.90700015633635e-05,8.52719198490982e-06,2.1194143775645e-06,0,0,0,4.74596668098686e-05,0,7.30144995728221e-05,0.000151285544752465,0,0,7.54835535836805e-06,3.21911644252868e-05,7.95923162649986e-06,0.000238887637272927,0,0,0,0,0,0,0,0,8.155554115728e-06,1.00575851969422e-05,7.4798165634578e-06,6.15696261518278e-06,0,1.79246192404877e-06,5.04317829293606e-06,0,1.02916366917357e-05
"13",0,0,0.000619166301685447,0,0.00127665621028527,0,2.5266476866797e-05,6.209573771783e-06,3.75793213291796e-05,0,0.000136102700192758,2.52384241950312e-05,0.00143253353865641,2.70168861020404e-05,5.51092157988522e-05,2.99244507210072e-05,1.05945726977265e-06,5.54187312700889e-05,0,2.0393957277798e-05,8.63279556065133e-06,0,8.47562983638238e-06,0,0,0,2.34677618905527e-06,0,1.05944453129797e-06,1.09635325520269e-05,0,3.83613628231273e-06,0,3.80907788302521e-05,0.00181675604548177,0.000120947829197054,0.00123001349280369,0.0017267419073471,1.72591902700837e-05,0,3.52256583390509e-05,1.60955822126434e-05,3.18369265059994e-05,0.00152959397597143,0,0,0,0,0,0,0,0,0,1.50863777954133e-05,1.99461775025541e-05,3.07848130759139e-06,0,0,0,0,0
"14",0,0,8.46065753855891e-05,0.00137097293816732,0.000666909960596784,0.00037245652743548,4.2110794777995e-06,6.209573771783e-06,0,0,4.94918909791846e-06,0.000302861090340374,0.00111625990025175,0.00110769233018366,0.000228309608309531,0.000111822947431132,0.00021612928303362,0.0001246921453577,9.61713824413522e-05,0.000165191053950164,0.000278407656831005,8.37990019917793e-05,0,7.42902623989727e-05,0.000163763522563668,3.20216921121273e-05,0.000107951704696543,3.17910562909282e-05,4.13183367206208e-05,0.000633448547450444,9.53736469904026e-06,3.6443294681971e-05,2.25164524517182e-06,0.000114272336490756,0.000267672520807659,0,0.000505484997042614,0.000140852058907467,0,0,8.30319089420485e-05,0.000142383996496461,1.59184632529997e-05,3.92203583582417e-05,0.000187928188038568,0.000174529058785567,0,0,0,0,0,0,0,2.51439629923555e-06,5.73452603198431e-05,0,1.32055932028302e-05,3.40567765569266e-05,0,4.3805809810328e-05,1.28645458646697e-06
"15",0,0,7.69150685323537e-06,0,1.90545703027653e-05,0,0,0,0,0,0,1.26192120975156e-05,0,4.50281435034007e-05,4.72364706847305e-06,6.29988436231729e-06,6.35674361863588e-06,1.38546828175222e-05,0,6.73000590167333e-05,8.41697567163504e-05,9.26199495698613e-05,5.29726864773898e-06,0,0,7.47172815949638e-05,8.68307189950451e-05,1.90746337745569e-05,2.11888906259594e-06,8.89264306997738e-05,2.1194143775645e-06,1.91806814115637e-06,0,0,1.89838667239475e-06,0,0,2.60837146124939e-06,0,0,4.78062506029976e-05,1.23812170866488e-06,0,0,3.75856376077135e-05,8.72645293927836e-05,0,0,0,0,0.000124943655346713,0,0,0,1.24663609390963e-05,3.07848130759139e-06,0,1.79246192404877e-05,8.0690852686977e-05,1.75223239241312e-05,0.0044356954141381
"16",0,0,0,0,2.85818554541479e-05,0,0,0,0,0,0,6.30960604875779e-05,0,9.00562870068014e-06,2.04691372967165e-05,1.10247976340553e-05,3.17837180931794e-06,2.77093656350444e-05,0,5.50636846500545e-05,6.90623644852106e-05,9.70304233589023e-05,5.29726864773898e-06,0,8.18817612818339e-05,0.0001174128710778,4.22419714029949e-05,5.72239013236708e-05,1.58916679694696e-05,7.55265575806298e-05,3.17912156634675e-06,5.7542044234691e-06,2.25164524517182e-06,0,1.89838667239475e-06,0,0,2.60837146124939e-06,0,0,4.78062506029976e-05,1.23812170866488e-06,0,0,7.51712752154271e-05,0,0,0,0,0,0,2.02955010819689e-05,0,0,1.74529053147349e-05,6.15696261518278e-06,0,4.12266242531217e-05,0.000801865348576834,0.000527860008214453,0.00132890758782038
"17",0.00014832896582344,9.19097208719121e-05,1.15372602798531e-05,0.000360782352149295,0.000342982265449775,4.65570659294349e-05,4.2110794777995e-06,5.5886163946047e-05,1.07369489511942e-05,3.7735386045553e-05,1.23729727447962e-06,0.000138811333072671,0.000167438985037763,0.000117073173108842,0.000105494784529231,6.14238725325936e-05,7.41620088840853e-06,4.15640484525667e-05,0,0.000179466824044622,0.000384159402448984,5.51309223630127e-05,9.53508356593017e-06,0.000247634207996576,0.000163763522563668,2.13477947414182e-05,7.04032856716582e-05,5.29850938182137e-06,3.17833359389391e-06,0.000130344220340764,2.1194143775645e-06,0.000521714534394532,0.000607944216196392,7.61815576605043e-05,0.00011580158701608,4.03159430656847e-05,0.000146028999145644,3.91255719187409e-05,0.000241628663781172,0,0.000349740464937719,4.33342598032708e-05,0.000143266169276998,2.49584098643356e-05,3.75856376077135e-05,0,0,0,0,0,0,0.000121773006491813,0,0.000118176626064071,0.000114690520639686,0.000104668364458107,0.000118850338825472,0.000164906497012487,1.00863565858721e-05,8.76116196206561e-06,9.00518210526876e-06
"18",0.000197771954431253,6.12731472479414e-05,5.38405479726476e-05,0.000180391176074647,0.000238182128784566,0.00027934239557661,0,4.3467016402481e-05,0,4.71692325569412e-05,2.47459454895923e-06,0.000252384241950312,5.58129950125875e-05,0.000162101316612243,5.98328628673253e-05,1.57497109057932e-05,1.16540299674991e-05,6.92734140876111e-05,4.80856912206761e-05,0.00212505034834655,0.00300637105399682,0.00100117755011231,1.69512596727648e-05,0.0016343857727774,0.00122822641922751,3.20216921121273e-05,0.000617202137721537,6.5701516334585e-05,2.01294460946614e-05,0.000978190737697512,0,1.72626132704073e-05,1.12582262258591e-05,3.80907788302521e-05,5.31548268270529e-05,0,0.000112329999342803,4.43423148412396e-05,1.72591902700837e-05,0,0.000236515134562199,1.85718256299732e-05,5.5714621385499e-05,3.92203583582417e-05,0.000187928188038568,0,0,0.000209335422568117,0,0,0.000249887310693426,0,8.155554115728e-06,7.54318889770665e-06,0.000199461775025541,6.46481074594192e-05,6.60279660141511e-05,9.85854058226824e-05,3.02590697576164e-05,2.84737763767132e-05,2.95884554887402e-05
"19",0.00153273264684221,0.000551458325231472,3.84575342661769e-05,0.000180391176074647,4.76364257569131e-05,0,0.000265298007101368,0.00133505836093335,0.000408004060145379,0.00108489234880965,9.03227010370119e-05,1.26192120975156e-05,0.000111625990025175,9.90619157074816e-05,2.51927843651896e-05,1.57497109057932e-05,1.8010773586135e-05,1.38546828175222e-05,0,0.000334460899355887,0.000649617865939012,0.000194060846717805,8.47562983638238e-06,0.00208012734717124,0.00204704403204585,8.53911789656729e-05,0.000138459795154261,7.41791313454992e-06,7.41611171908579e-06,0.000204652607637836,2.1194143775645e-06,0.000281956016749986,0.000303972108098196,3.80907788302521e-05,0.000157566093808764,0.000483791316788217,0.000129179499244224,7.56427723762323e-05,0.00129443927025628,0,0.000473030269124398,4.33342598032708e-05,5.5714621385499e-05,3.20893841112887e-05,0,0,0,0,0,0,0,0.00103507055518041,4.077777057864e-05,0.000213723685435022,0.000199461775025541,0.000283220280298408,0.00032353703346934,0.000241982359746584,5.04317829293606e-06,6.5708714715492e-06,7.71872751880179e-06
"20",0.00286769333925317,0.00395211799749222,0.000334580548115739,0.000541173528223942,0.000266763984238714,2.32785329647175e-05,8.42215895559899e-06,1.2419147543566e-05,3.75793213291796e-05,4.71692325569412e-05,3.71189182343885e-05,0,0.000706964603492775,4.50281435034007e-05,2.04691372967165e-05,2.36245663586899e-05,4.23782907909059e-06,1.38546828175222e-05,0,3.26303316444767e-05,1.2949193340977e-05,6.61571068356152e-06,7.41617610683458e-06,7.42902623989727e-05,8.18817612818339e-05,0,4.45887475920502e-05,1.1656720640007e-05,4.23777812519188e-06,0.000392250831305852,1.05970718878225e-06,0.000255103062773797,6.07944216196392e-05,3.80907788302521e-05,0.000586601481769976,0.00568454797226155,0.000578499496615436,0.000841199796252929,0.000103555141620502,0,0.000286837503617986,1.60955822126434e-05,0.000310410033433495,0.000103399126580819,0,0,0,0,0,0,0,8.11820043278754e-05,0,0.000218752478033493,0.000825273094168177,0.000116982289688473,0,0.00011651002506317,0,8.76116196206561e-06,2.57290917293393e-06
