"","7731_ROI_001_LA1","7731_ROI_001_LA2","7731_ROI_001_P","7785_ROI_001_LA","7785_ROI_001_P","7785_ROI_004_N","7811_ROI_001_split_TC","7811_ROI_001_split_TE","7811_ROI_001_TC","7811_ROI_001_TE","7811_ROI_002_TC","7811_ROI_003_N","7813_ROI_001_TE","7813_ROI_002_TC","7813_ROI_002_TE","7813_ROI_003_TE","7813_ROI_005_TC","7986_ROI_001_P","7986_ROI_4_N","7999_ROI_001_TC","7999_ROI_001_TE","7999_ROI_002_TE","7999_ROI_003_TC","7999_ROI_005_LA1","7999_ROI_005_LA2","7999_ROI_005_TC","7999_ROI_005_TE","7999_ROI_006_TC","7999_ROI_007_TC","7999_ROI_008_TE","7999_ROI_009_TC","8016_ROI_001_P","8016_ROI_002_P","8019_ROI_001_N","8019_ROI_003_P","8019_ROI_004_LA","8019_ROI_004_P","8082_ROI_001_TE","8082_ROI_002_LA1","8082_ROI_002_LA2","8082_ROI_002_TE","8082_ROI_003_TC","8082_ROI_003_TE","8084_ROI_001_P","8084_ROI_002_N1","8084_ROI_002_N2","8084_ROI_003_N1","8084_ROI_003_N2","8084_ROI_003_N3","8084_ROI_003_N4","8084_ROI_003_N5","8180_ROI_001_LA","8180_ROI_001_TC","8180_ROI_001_TE","8180_ROI_002_TE","8180_ROI_003_TE","8180_ROI_004_TC","8180_ROI_004_TE","8180_ROI_005_TC","8180_ROI_005_TE","8180_ROI_006_TC"
"1",0,0.626959247648903,23.8375515008829,3,10.5660377358491,5.31914893617021,0.0491883915395967,0,0.0574382538770821,0,0.147554806070826,10.3139013452915,6.48648648648649,0,1.70801138674258,1.33986086060294,0.175989943431804,35.377358490566,22.8070175438596,0.0496647628507574,0.763530204356614,6.31672597864769,0.0208029956313709,0,2.06896551724138,0.76530612244898,0.169683257918552,0.113584734211722,0,6.17711944531989,0.0321905681635281,0,0,17.96875,11.8066996155958,5.1792828685259,8.61931364724661,1.79732968161588,0.810372771474878,0,8.52152965974104,0,0,14.9388623072834,43.979057591623,47.7611940298507,45.7627118644068,46.1538461538462,32,41.6666666666667,34.0425531914894,0.67911714770798,0,0.182348650619985,1.68096054888508,4.58958517210944,0,4.02969247083775,0,3.38276181649676,0.05941770647653
"2",0,0,13.3019423190112,0,5.91194968553459,1.06382978723404,0,0,0,0,1.96037099494098,0.224215246636771,0,0.216216216216216,6.3237088247255,24.9935583612471,0.188560653676933,23.1132075471698,0,0,0,0,0.0312044934470564,0,0,0,0,0,0.087706475661453,0.0315159155373464,0.289715113471753,0.0410509031198686,0.0346500346500346,3.125,0.631521142229544,0,0,17.9219445395413,0,0,0.0301114122252334,20.977675134719,0.229357798165138,3.66826156299841,0.523560209424084,1.49253731343284,0,0,0,0,0,0,0,0.0364697301239971,0.377358490566038,0,0.108459869848156,0.106044538706257,0,0,0
"3",0,0,2.17775161859918,0,1.38364779874214,0,0.0491883915395967,0,0,0,2.76138279932546,0.224215246636771,0.540540540540541,0,0.183001220008133,0.257665550115949,0.0754242614707731,9.19811320754717,0,0.0744971442761361,0.067370312149113,0.0593119810201661,0.104014978156855,0,0,0.127551020408163,0.0565610859728507,0.0454338936846888,0.13155971349218,0.0157579577686732,0.257524545308225,0,0,2.34375,0.549148819330038,0,0.399042298483639,2.03697363916467,0,0,0,0.423402617397998,0.114678899082569,8.24029771398192,1.04712041884817,0,1.69491525423729,0,0,0,0,0,4.08525754884547,1.02115244347192,0.445969125214408,0.661959399823478,1.08459869848156,0.450689289501591,0,0,0
"4",26.7857142857143,15.3605015673981,1.41259564449676,3.66666666666667,0.754716981132076,0,1.81997048696508,7.33410942956927,4.36530729465824,12.9353233830846,2.29763912310287,0,5.40540540540541,0.216216216216216,0.305002033346889,0.360731770162329,0.0502828409805154,2.83018867924528,0,4.04767817233673,5.92858746912194,1.45314353499407,0.0520074890784273,3.00751879699248,2.75862068965517,0.38265306122449,0.735294117647059,0.0908677873693775,0.0146177459435755,1.73337535455405,0,0.225779967159277,0.173250173250173,3.125,3.15760571114772,7.56972111553785,3.19233838786911,1.79732968161588,50.4051863857374,100,5.96205962059621,0.23094688221709,0.458715596330275,1.70122275385433,0,0,0,0,0,0,0,53.4804753820034,0.88809946714032,5.94456601021152,9.09090909090909,5.16328331862312,1.51843817787419,3.39342523860021,0.098135426889107,0.046339202965709,0.0792236086353733
"5",1.33928571428571,16.9278996865204,2.00117716303708,12.3333333333333,1.88679245283019,0.709219858156028,0.491883915395967,0.640279394644936,1.09132682366456,2.6865671641791,0.484822934232715,0,1.62162162162162,0.864864864864865,0.284668564457096,0.20613244009276,0.276555625392835,1.88679245283019,0,2.55773528681401,3.14394790029194,3.26215895610913,0.0624089868941127,4.01002506265664,0.689655172413793,0.255102040816327,0.509049773755656,0.181735574738755,0.0438532378307265,2.85219035612985,0.016095284081764,0.862068965517241,1.48995148995149,1.5625,5.43657331136738,10.3585657370518,4.94812450119713,3.71448134200616,4.37601296596434,0,5.81150255947004,1.00076982294072,3.78440366972477,5.68846358320043,0.523560209424084,0,0,0,0,4.16666666666667,2.12765957446809,9.33786078098472,2.30905861456483,9.73741794310722,6.92967409948542,7.63459841129744,1.7353579175705,3.10180275715801,1.96270853778214,1.25115848007414,4.17904535551594
"6",10.7142857142857,3.13479623824451,5.65038257798705,5.33333333333333,13.2075471698113,0,1.03295622233153,1.45518044237485,1.37851809304997,2.98507462686567,1.72849915682968,0,5.94594594594595,3.67567567567568,1.15900772671818,1.36562741561453,0.615964802011314,5.66037735849057,0,3.55103054382915,2.73972602739726,2.19454329774614,0.301643436654878,3.00751879699248,1.37931034482759,4.59183673469388,1.8947963800905,0.624716038164471,0.0730887297178775,3.24613930034668,0.0965717044905842,0.266830870279146,0.138600138600139,0.78125,12.7951674903899,6.37450199203187,18.3559457302474,14.0191715166039,11.5072933549433,0,17.2839506172839,7.50577367205543,20.9862385321101,11.3237639553429,0,0,1.69491525423729,0,0,0,0,7.30050933786078,10.1243339253996,23.0488694383662,17.598627787307,26.7872903795234,30.4772234273319,28.4464475079533,0.098135426889107,0.139017608897127,0.0792236086353733
"7",0.446428571428571,3.13479623824451,11.183048852266,0.333333333333333,7.42138364779874,13.1205673758865,0.344318740777177,0.640279394644936,0.402067777139575,1.99004975124378,0.96964586846543,26.9058295964126,0,7.78378378378378,8.68239121594144,7.47230095336254,5.93337523570082,5.42452830188679,26.3157894736842,11.1745716414204,14.3723332584774,9.66785290628707,5.12793842313293,10.2756892230576,8.96551724137931,9.05612244897959,8.17307692307692,9.64334393457519,4.97003362081567,11.4717932555941,3.39610494125221,9.44170771756979,8.10810810810811,22.65625,7.66062602965404,1.19521912350598,13.1683958499601,5.03252310852448,1.45867098865478,0,8.31074977416441,4.08006158583526,10.7798165137615,8.93141945773525,27.2251308900524,28.3582089552239,23.728813559322,42.3076923076923,24,29.1666666666667,51.063829787234,4.75382003395586,1.06571936056838,4.70459518599562,6.0377358490566,7.72285966460724,5.74837310195228,6.20360551431601,1.57016683022571,1.11214087117702,1.02990691225985
"8",6.25,5.32915360501567,1.1183048852266,17.6666666666667,6.79245283018868,0.354609929078014,0.639449090014756,4.13271245634459,2.46984491671453,12.9353233830846,1.07504215851602,1.5695067264574,2.16216216216216,4.21621621621622,2.62301748678325,2.65395516619428,0.276555625392835,5.42452830188679,0,3.25304196672461,3.39097237817202,2.72835112692764,0.0728104847097982,1.50375939849624,2.06896551724138,0.38265306122449,0.84841628959276,0.124943207632894,0,1.27639457926253,0,0.410509031198686,0.173250173250173,2.34375,6.06809445359692,5.1792828685259,3.35195530726257,4.87846627867169,12.9659643435981,0,6.92562481180367,0.731331793687452,4.24311926605505,10.5794790005316,1.04712041884817,1.49253731343284,3.38983050847458,0,0,0,0,10.0169779286927,0.710479573712256,6.60102115244347,7.2041166380789,4.81023830538394,2.38611713665944,4.26829268292683,0.785083415112856,0.231696014828545,0.514953456129927
"9",0,0,1.1183048852266,0,0,0.709219858156028,0,0,0,0,0.0632377740303541,3.1390134529148,0,0,0,0,0.238843494657448,1.17924528301887,0.87719298245614,0,0,0,0.0104014978156855,0,0,0,0.0282805429864253,0,0,0.0157579577686732,0,0,0,3.90625,0.13728720483251,0,0.0798084596967279,0.102704553235193,0,0,0,0,0,0.318979266347687,0,0,8.47457627118644,0,36,20.8333333333333,2.12765957446809,0,0.177619893428064,0.0729394602479942,0,0.088261253309797,0,0.0265111346765642,0,0.046339202965709,0
"10",0,0,0.412007062978222,0,1.76100628930818,1.06382978723404,0.44269552385637,0.0582072176949942,0.0574382538770821,0,1.37015177065767,0.672645739910314,2.7027027027027,15.4594594594595,33.8552257015047,19.273383148673,0.578252671275927,0.235849056603774,0,1.61410479264962,0.471592185043791,3.02491103202847,4.52465154982317,0.25062656641604,0,0.892857142857143,0.650452488687783,0.82916855974557,1.69565852945476,0.614560352978254,1.8348623853211,0.164203612479475,0.0693000693000693,4.6875,0.85118066996156,0,1.03750997605746,1.5576857240671,0.162074554294976,0,7.49774164408311,31.5242494226328,26.2614678899083,0.478468899521531,0.523560209424084,0,0,0,0,4.16666666666667,0,0,0,0.145878920495988,1.06346483704974,0.176522506619594,0,0.583244962884412,0,0,0
